frame_idx,timestamp,blur_score,brightness_score,contrast_score,occlusion_score,global_score,var_laplacian,mean_brightness,sat_ratio,std_gray,edge_density,blocked_ratio,global_level,blur_level,brightness_level,contrast_level,qc_blur_level,qc_occlusion_level,qc_light_level,qc_blur_alert,qc_occlusion_alert,qc_light_alert,stab_dx,stab_dy,stab_mag,stab_vibration_rms,stab_level,stab_accum_x,stab_accum_y,mot_num_regions,mot_area_ratio,mot_level
2233,1764819533.9707377,24.695295461357375,99.75868055555556,35.21120431212447,0.0,42.95386001788353,199.39059092271475,108.00833658854167,0.0012065972222222222,40.845041940456014,0.002728949652777778,0.062490234375,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0001430511474609375,4.57763671875e-05,0.00015019689272010827,0.002190355909988284,STABLE,0.41270017623901367,0.4778594970703125,0,0.0,NONE
2234,1764819534.0098524,24.622761833684834,99.75911458333333,35.20293391674029,0.0,42.92403010040968,199.24552366736967,108.00207573784722,0.0012044270833333334,40.84132026253313,0.0027311197916666664,0.062379557291666665,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.00030517578125,9.1552734375e-05,0.00031861286953462374,0.002191128209233284,STABLE,0.41300535202026367,0.4779510498046875,0,0.0,NONE
2235,1764819534.043009,23.44843728230559,99.75933159722223,35.210427298512094,0.0,42.46744774509956,196.89687456461118,108.0000466579861,0.001203342013888889,40.84469228433044,0.002703993055555556,0.06238498263888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-6.103515625e-05,6.103515625e-05,0.0021911566145718098,STABLE,0.41300535202026367,0.4778900146484375,0,0.0,NONE
2236,1764819534.0873044,23.485458212274978,99.75911458333333,35.20903840475621,0.0,42.48118196339753,196.97091642454996,107.99794487847223,0.0012044270833333334,40.844067282140294,0.0027180989583333332,0.06239583333333333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0021911566145718098,STABLE,0.41300535202026367,0.4778900146484375,0,0.0,NONE
2237,1764819534.2851877,23.477870321649974,99.75911458333333,35.21260028383621,0.0,42.47973867041012,196.95574064329995,107.99593315972223,0.0012044270833333334,40.845670127726294,0.002734375,0.06238715277777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0021911566145718098,STABLE,0.41300535202026367,0.4778900146484375,0,0.0,NONE
2238,1764819534.3215954,23.464818030801823,99.75911458333333,35.21719735948976,0.0,42.476084111159224,196.92963606160365,107.99098958333333,0.0012044270833333334,40.84773881177039,0.002732204861111111,0.062409939236111114,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00011155462561873719,STABLE,0.41300535202026367,0.4778900146484375,0,0.0,NONE
2239,1764819534.3632083,23.512532334388908,99.75889756944444,35.22154665096241,0.0,42.49639569500959,197.02506466877782,107.98798502604167,0.0012055121527777778,40.849695992933086,0.002726779513888889,0.062411024305555556,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00011043586710002273,STABLE,0.41300535202026367,0.4778900146484375,0,0.0,NONE
2240,1764819534.4087265,24.005621903214035,99.75651041666667,35.65344979978774,0.0,42.87694608949187,198.01124380642807,108.081669921875,0.0012174479166666666,41.04405240990448,0.0028070746527777777,0.06116536458333333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0028076171875,0.00048828125,0.0028497601391427618,0.000530949211679399,STABLE,0.41581296920776367,0.4783782958984375,0,0.0,NONE
2241,1764819534.5989783,23.688669902372354,99.75499131944444,35.658878168409544,0.0,42.754441467667846,197.3773398047447,108.10486979166667,0.0012250434027777778,41.046495175784294,0.0028157552083333333,0.06118272569444445,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.0001220703125,0.0,0.0001220703125,0.0005314094596542418,STABLE,0.41569089889526367,0.4783782958984375,0,0.0,NONE
2242,1764819534.6370711,23.600725077155204,99.75564236111111,35.65930367136643,0.0,42.7210402931385,197.2014501543104,108.11271158854167,0.0012217881944444444,41.04668665211489,0.0027962239583333333,0.06113498263888889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.0001220703125,-8.392333984375e-05,0.00014813604613454895,0.0005320972995832562,STABLE,0.41556882858276367,0.47829437255859375,0,0.0,NONE
2243,1764819534.673815,23.594009027775414,99.75607638888889,35.66238372761332,0.0,42.720431421702024,197.18801805555083,108.11677951388889,0.0012196180555555556,41.04807267742599,0.002834201388888889,0.061087239583333335,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-5.340576171875e-05,-2.288818359375e-05,5.810373768511893e-05,0.0005322030046954751,STABLE,0.4155154228210449,0.478271484375,0,0.0,NONE
2244,1764819534.7134426,23.586262167230657,99.75607638888889,35.666579735111725,0.0,42.715858464134165,197.17252433446131,108.11621419270833,0.0012196180555555556,41.04996088080028,0.002810329861111111,0.061295572916666666,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,6.103515625e-05,0.0,6.103515625e-05,0.0005323197110556066,STABLE,0.4155764579772949,0.478271484375,0,0.0,NONE
2245,1764819534.885215,23.583438816536216,99.75629340277777,35.66677525472122,0.0,42.71490550907423,197.16687763307243,108.11805230034722,0.0012185329861111112,41.05004886462455,0.002801649305555556,0.061293402777777777,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-1.52587890625e-05,0.0,1.52587890625e-05,0.0005323269870132208,STABLE,0.4155611991882324,0.478271484375,0,0.0,NONE
2246,1764819534.9173584,23.576549710633444,99.75629340277777,35.6645870541174,0.0,42.71153481861257,197.1530994212669,108.11606011284722,0.0012185329861111112,41.04906417435283,0.0027994791666666667,0.06128146701388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005323269870132208,STABLE,0.4155611991882324,0.478271484375,0,0.0,NONE
2247,1764819534.9559696,23.579243933227332,99.7575954861111,35.66314678776272,0.0,42.71214786147021,197.15848786645466,108.11629557291667,0.0012120225694444444,41.048416054493224,0.002777777777777778,0.061290147569444446,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005323269870132208,STABLE,0.4155611991882324,0.478271484375,0,0.0,NONE
2248,1764819535.0008876,23.60892393357959,99.7575954861111,35.67928771523804,0.0,42.72431199213603,197.21784786715918,107.86226996527778,0.0012120225694444444,41.05567947185712,0.0027962239583333333,0.06166775173611111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-9.1552734375e-05,-0.000347137451171875,0.0003590073998926,0.0005363470991142094,STABLE,0.4154696464538574,0.4779243469238281,0,0.0,NONE
2249,1764819535.1791396,23.477810001844233,99.75672743055556,35.67869064074481,0.0,42.67285986602984,196.95562000368847,107.85632703993056,0.0012163628472222222,41.055410788335166,0.0027983940972222225,0.061650390625,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-2.47955322265625e-05,0.0,2.47955322265625e-05,0.000536366191226989,STABLE,0.41544485092163086,0.4779243469238281,0,0.0,NONE
2250,1764819535.211673,23.464099623827863,99.7575954861111,35.678376386846665,0.0,42.667160013620204,196.92819924765573,107.85624674479166,0.0012120225694444444,41.055269374081,0.002801649305555556,0.061675347222222225,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-6.103515625e-05,-1.52587890625e-05,6.291359902370698e-05,0.0005364891840144992,STABLE,0.41538381576538086,0.4779090881347656,0,0.0,NONE
2251,1764819535.2488737,23.51989389466121,99.7575954861111,35.678599752499025,0.0,42.68905024140709,197.03978778932242,107.85317816840278,0.0012120225694444444,41.05536988862456,0.0027973090277777775,0.061677517361111114,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005364891840144992,STABLE,0.41538381576538086,0.4779090881347656,0,0.0,NONE
2252,1764819535.288013,23.469797853914898,99.7575954861111,35.677953099261245,0.0,42.66935694141522,196.9395957078298,107.85340603298611,0.0012120225694444444,41.05507889466756,0.002801649305555556,0.06166666666666667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005364891840144992,STABLE,0.41538381576538086,0.4779090881347656,0,0.0,NONE
2253,1764819535.4850276,23.509057836553794,99.7575954861111,35.67917410304866,0.0,42.68508387174098,197.0181156731076,107.8537424045139,0.0012120225694444444,41.0556283463719,0.0028157552083333333,0.06167426215277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005364891840144992,STABLE,0.41538381576538086,0.4779090881347656,0,0.0,NONE
2254,1764819535.519917,23.490090282552615,99.7578125,35.68003483038215,0.0,42.678073079700255,196.98018056510523,107.85236762152778,0.0012109375,41.056015673671965,0.0028092447916666665,0.06167209201388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005364891840144992,STABLE,0.41538381576538086,0.4779090881347656,0,0.0,NONE
2255,1764819535.5586567,23.50816211414984,99.7578125,35.677444381807724,0.0,42.68424794092927,197.01632422829968,107.85116861979166,0.0012109375,41.054849971813475,0.002802734375,0.06166449652777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005364891840144992,STABLE,0.41538381576538086,0.4779090881347656,0,0.0,NONE
2256,1764819535.6118119,23.569880319192663,99.7578125,35.67099296376257,0.0,42.701468225389235,197.13976063838533,107.80037326388889,0.0012109375,41.05194683369316,0.0027159288194444444,0.061953125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.0005340576171875,-0.00189208984375,0.0019660166620092236,0.0006454930990003049,STABLE,0.41484975814819336,0.4760169982910156,0,0.0,NONE
2257,1764819535.787203,23.202302252006533,99.7578125,35.66028895547562,0.0,42.55583164028654,196.40460450401307,107.83249240451389,0.0012109375,41.04713002996403,0.0027224392361111112,0.06179578993055555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,8.20159912109375e-05,0.0003662109375,0.00037528265821769796,0.0006491193198598921,STABLE,0.4149317741394043,0.4763832092285156,1,0.0011284722222222221,LOW
2258,1764819535.8175797,23.20656654610103,99.7578125,35.65982944863314,0.0,42.5601289480823,196.41313309220206,107.84227647569445,0.0012109375,41.04692325188491,0.0027105034722222222,0.061611328125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-6.103515625e-05,0.0001220703125,0.00013647875839232116,0.0006495974375866354,STABLE,0.4148707389831543,0.4765052795410156,1,0.0011284722222222221,LOW
2259,1764819535.8470476,23.180556920199322,99.7578125,35.660186356154874,0.0,42.5504689886077,196.36111384039864,107.84236002604166,0.0012109375,41.047083860269694,0.002685546875,0.06158637152777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-3.814697265625e-05,-6.103515625e-05,7.197556405682833e-05,0.0006497303256765008,STABLE,0.41483259201049805,0.4764442443847656,1,0.0010546875,LOW
2260,1764819535.8881092,23.204070375060454,99.7575954861111,35.6616826226836,0.0,42.56018173511467,196.4081407501209,107.84295464409722,0.0012120225694444444,41.04775718020762,0.002693142361111111,0.06158854166666667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,4.57763671875e-05,4.57763671875e-05,0.0006497840513475239,STABLE,0.41483259201049805,0.4764900207519531,1,0.0010546875,LOW
2261,1764819536.0550447,23.197935378038736,99.75802951388889,35.66035618134592,0.0,42.55744553914582,196.39587075607747,107.84388129340277,0.0012098524305555556,41.04716028160566,0.0026768663194444444,0.06158203125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006497840513475239,STABLE,0.41483259201049805,0.4764900207519531,1,0.0010546875,LOW
2262,1764819536.0845044,23.227561029080405,99.7578125,35.66237975743775,0.0,42.56969076112312,196.4551220581608,107.842734375,0.0012109375,41.04807089084699,0.002680121527777778,0.06158854166666667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006444256287068129,STABLE,0.41483259201049805,0.4764900207519531,1,0.0010546875,LOW
2263,1764819536.1143093,23.18244167144151,99.7578125,35.663984436715296,0.0,42.55269312343004,196.36488334288302,107.84272352430555,0.0012109375,41.04879299652188,0.002685546875,0.06158637152777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006438419222831726,STABLE,0.41483259201049805,0.4764900207519531,1,0.0010546875,LOW
2264,1764819536.149759,23.194317756510955,99.7578125,35.661543461729856,0.0,42.55648492428627,196.3886355130219,107.84233072916666,0.0012109375,41.047694557778435,0.0027007378472222224,0.06157986111111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006412087241187692,STABLE,0.41483259201049805,0.4764900207519531,1,0.0010546875,LOW
2265,1764819536.3487413,22.68298160032812,99.7575954861111,35.66486978394268,0.0,42.35745376107904,195.36596320065624,107.84260633680556,0.0012120225694444444,41.049191402774206,0.002692057291666667,0.06159071180555555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006411118665710092,STABLE,0.41483259201049805,0.4764900207519531,1,0.0010546875,LOW
2266,1764819536.3793106,22.644633080715607,99.7578125,35.66578893783974,0.0,42.34284722412661,195.28926616143121,107.84165907118056,0.0012109375,41.04960502202788,0.002697482638888889,0.06159071180555555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006411118665710092,STABLE,0.41483259201049805,0.4764900207519531,1,0.0010546875,LOW
2267,1764819536.4116056,22.670167475071068,99.7578125,35.658835574153564,0.0,42.35025092041517,195.34033495014214,107.84005208333333,0.0012109375,41.046476008369105,0.0027408854166666666,0.06158203125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006411118665710092,STABLE,0.41483259201049805,0.4764900207519531,1,0.001015625,LOW
2268,1764819536.4534838,22.676144042261726,99.7578125,35.66268055738958,0.0,42.35455516535442,195.35228808452345,107.83911349826388,0.0012109375,41.04820625082531,0.0027441406249999996,0.06155164930555555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006411118665710092,STABLE,0.41483259201049805,0.4764900207519531,1,0.001015625,LOW
2269,1764819536.6336403,22.676578610229498,99.7578125,35.66281971909911,0.0,42.35474683443906,195.353157220459,107.83891818576389,0.0012109375,41.0482688735946,0.002750651041666667,0.06155381944444444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0006411118665710092,STABLE,0.41483259201049805,0.4764900207519531,1,0.001015625,LOW
2270,1764819536.671101,22.660466958928396,99.75802951388889,35.6589864994272,0.0,42.34718046617443,195.3209339178568,107.8397482638889,0.0012098524305555556,41.04654392474224,0.0027723524305555552,0.061540798611111114,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0003745931026060134,STABLE,0.41483259201049805,0.4764900207519531,1,0.001015625,LOW
2271,1764819536.7146473,22.644501787312834,99.7575954861111,35.65818834571019,0.0,42.34040315763675,195.28900357462567,107.83970920138889,0.0012120225694444444,41.046184755569584,0.002736545138888889,0.061549479166666664,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00037392950616776943,STABLE,0.41483259201049805,0.4764900207519531,0,0.0,NONE
2272,1764819536.7722385,23.19054397535855,99.755859375,35.51847522639818,0.0,42.483489073994704,196.3810879507171,107.50355360243056,0.001220703125,40.98331385187918,0.002888454861111111,0.06257595486111112,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0023193359375,0.00030517578125,0.002339327135832129,0.0005670157261192799,STABLE,0.41715192794799805,0.4767951965332031,0,0.0,NONE
2273,1764819536.945485,22.84042732332017,99.75629340277777,35.52591011153644,0.0,42.35080240881171,195.68085464664034,107.52927408854167,0.0012185329861111112,40.9866595501914,0.0029025607638888886,0.062490234375,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-1.52587890625e-05,-3.814697265625e-05,4.1085546929431944e-05,0.0005669661331921816,STABLE,0.41713666915893555,0.4767570495605469,0,0.0,NONE
2274,1764819536.9813764,22.786235112479304,99.75629340277777,35.53320446528381,0.0,42.334031439572286,195.5724702249586,107.53188910590278,0.0012185329861111112,40.989942009377714,0.0029144965277777776,0.06238606770833333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-0.0001220703125,-9.1552734375e-05,0.000152587890625,0.0005675407592207193,STABLE,0.41701459884643555,0.4766654968261719,0,0.0,NONE
2275,1764819537.0134604,22.76793047357252,99.75629340277777,35.535808426876436,0.0,42.32884146419023,195.53586094714504,107.53654188368056,0.0012185329861111112,40.991113792094396,0.0029025607638888886,0.06232313368055555,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005675339489243925,STABLE,0.41701459884643555,0.4766654968261719,0,0.0,NONE
2276,1764819537.0531843,22.794800086654845,99.75629340277777,35.535912667423354,0.0,42.33964222199667,195.5896001733097,107.53653971354167,0.0012185329861111112,40.99116070034051,0.002868923611111111,0.062306857638888886,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005675339489243925,STABLE,0.41701459884643555,0.4766654968261719,0,0.0,NONE
2277,1764819537.237019,22.779433863740508,99.75434027777777,35.53969635173737,0.0,42.3344487209051,195.55886772748102,107.53729166666666,0.0012282986111111112,40.99286335828182,0.0028732638888888887,0.06232530381944444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005675339489243925,STABLE,0.41701459884643555,0.4766654968261719,0,0.0,NONE
2278,1764819537.2661016,22.71269831192349,99.75434027777777,35.5435008795559,0.0,42.30987469816265,195.42539662384698,107.53799913194445,0.0012282986111111112,40.994575395800155,0.002863498263888889,0.06232204861111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,-1.9073486328125e-06,0.0,1.9073486328125e-06,0.000563736364711076,STABLE,0.41701269149780273,0.4766654968261719,0,0.0,NONE
2279,1764819537.2960873,22.671966420618105,99.75499131944444,35.54413391760868,0.0,42.295199096252524,195.3439328412362,107.53755425347222,0.0012250434027777778,40.99486026292391,0.002878689236111111,0.06226345486111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.000563718203920871,STABLE,0.41701269149780273,0.4766654968261719,0,0.0,NONE
2280,1764819537.3311307,23.154880499943374,99.75477430555556,35.525893319371434,0.0,42.472226107525756,196.30976099988675,107.50449869791667,0.0012261284722222222,40.986651993717146,0.002911241319444444,0.06257595486111112,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0001220703125,-0.0008544921875,0.0008631674575031098,0.0005852191825397313,STABLE,0.41713476181030273,0.4758110046386719,0,0.0,NONE
2281,1764819537.5230064,22.800045975366643,99.75477430555556,35.540723956570446,0.0,42.34247464072819,195.6000919507333,107.52927300347223,0.0012261284722222222,40.9933257804567,0.0028971354166666668,0.06236002604166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,2.86102294921875e-05,6.866455078125e-05,7.43865966796875e-05,0.000585376750677824,STABLE,0.4171633720397949,0.4758796691894531,0,0.0,NONE
2282,1764819537.554325,22.767162344640568,99.75499131944444,35.54099026972139,0.0,42.330921777590994,195.53432468928114,107.53181206597222,0.0012250434027777778,40.993445621374626,0.0028895399305555554,0.06228298611111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.000585376750677824,STABLE,0.4171633720397949,0.4758796691894531,0,0.0,NONE
2283,1764819537.5829628,22.78987121814623,99.75477430555556,35.54418314342137,0.0,42.34137581063245,195.57974243629246,107.53556857638888,0.0012261284722222222,40.99488241453962,0.00291015625,0.06225911458333333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-1.52587890625e-05,1.52587890625e-05,0.0005853833863511682,STABLE,0.4171633720397949,0.4758644104003906,0,0.0,NONE
2284,1764819537.6288598,22.740662769211667,99.75477430555556,35.54606373662864,0.0,42.322988640440194,195.48132553842333,107.53620225694445,0.0012261284722222222,40.99572868148289,0.002887369791666667,0.06225043402777778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0005853833863511682,STABLE,0.4171633720397949,0.4758644104003906,0,0.0,NONE
2285,1764819537.808615,22.82239508967399,99.75499131944444,35.54716605729536,0.0,42.35440708693334,195.64479017934798,107.53651584201388,0.0012250434027777778,40.99622472578291,0.0028776041666666668,0.06231879340277778,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,-3.0517578125e-05,3.0517578125e-05,0.0005854099290445447,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2286,1764819537.8432178,22.765049164806754,99.75651041666667,35.545286834023635,0.0,42.33149806811106,195.5300983296135,107.535830078125,0.0012174479166666666,40.99537907531064,0.0028797743055555556,0.06232096354166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00046245436533354223,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2287,1764819537.8829248,22.750722988198717,99.75651041666667,35.546113153468944,0.0,42.326215910620824,195.50144597639743,107.5362868923611,0.0012174479166666666,40.995750919061024,0.0028776041666666668,0.06232096354166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045735048479400575,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2288,1764819537.9311795,22.751868812051796,99.75651041666667,35.543556928068384,0.0,42.325762651466455,195.5037376241036,107.53585720486112,0.0012174479166666666,40.99460061763077,0.002855902777777778,0.062314453125,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0004566712013911456,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2289,1764819538.11349,22.78761426424039,99.75651041666667,35.545065291412755,0.0,42.34024054476154,195.57522852848078,107.53602864583333,0.0012174479166666666,40.99527938113574,0.0028461371527777777,0.06232096354166667,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.0004564821138046682,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2290,1764819538.1488595,22.762933269919287,99.75651041666667,35.545759272697524,0.0,42.33083859002492,195.52586653983857,107.53536566840278,0.0012174479166666666,40.995591672713886,0.0028504774305555558,0.06232204861111111,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2291,1764819538.1815355,22.736103847573716,99.75651041666667,35.54350750293365,0.0,42.31954200026403,195.47220769514743,107.53412977430555,0.0012174479166666666,40.99457837632014,0.0028710937500000004,0.06231662326388889,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2292,1764819538.2246933,22.782677193530404,99.755859375,35.544176590165996,0.0,42.337767947840234,195.5653543870608,107.53184787326389,0.001220703125,40.9948794655747,0.002849392361111111,0.06232530381944444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2293,1764819538.4328995,22.778169829257322,99.755859375,35.54222482748544,0.0,42.33532283833273,195.55633965851464,107.53127495659722,0.001220703125,40.99400117236845,0.0028613281249999997,0.06231987847222222,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2294,1764819538.462453,22.732694564112336,99.75651041666667,35.54314188188171,0.0,42.31775280845865,195.46538912822467,107.53209852430555,0.0012174479166666666,40.99441384684677,0.0028732638888888887,0.062337239583333336,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2295,1764819538.4885008,19.6131210481567,99.75846354166666,35.53477806257978,0.0,41.09444960946323,189.2262420963134,107.53083875868056,0.0012076822916666666,40.9906501281609,0.0028667534722222224,0.06232421875,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2296,1764819538.5248227,19.65373081488373,99.75846354166666,35.534355145582516,0.0,41.11015774264621,189.30746162976746,107.5309939236111,0.0012076822916666666,40.99045981551213,0.0028613281249999997,0.06232530381944444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2297,1764819538.7176392,19.650784320595818,99.75846354166666,35.5344429415323,0.0,41.10918284981998,189.30156864119164,107.53153211805555,0.0012076822916666666,40.990499323689534,0.002845052083333333,0.06231553819444444,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
2298,1764819538.7545843,19.722582275953414,99.75802951388889,35.483429000492094,0.0,41.11705462206502,189.44516455190683,107.50439236111112,0.0012098524305555556,40.967543050221444,0.002849392361111111,0.06232747395833333,CRITICAL,CRITICAL,OK,CRITICAL,CRITICAL,CRITICAL,OK,1,1,0,0.0,0.0,0.0,0.00045640559983439744,STABLE,0.4171633720397949,0.4758338928222656,0,0.0,NONE
